case,dx,k,ptenh,pqenh,pgeo,pgeoh,paph,pmfu,ptd,pqd,pmfd,pmfds,pmfdq,pdmfdp
13,9000.0,9,43726021,3A078C72,47CE297C,47D47B4D,46C77754,00000000,43726021,3A078C72,00000000,00000000,00000000,00000000
13,9000.0,10,43764721,3A2E9910,47C2034D,47C7D7AB,46DACBE0,00000000,43764721,3A2E9910,00000000,00000000,00000000,00000000
13,9000.0,11,4379E79A,3A619886,47B6C593,47BC2EEE,46EDF550,00000000,4379E79A,3A619886,00000000,00000000,00000000,00000000
13,9000.0,12,437D4906,3A9917EA,47AC4F6E,47B15C39,47007974,00000000,437D4906,3A9917EA,00000000,00000000,00000000,00000000
13,9000.0,13,43803B15,3ACA061C,47A286D1,47A742A3,4709E1F6,00000000,43803B15,3ACA061C,00000000,00000000,00000000,00000000
13,9000.0,14,4381BBEC,3B01E52C,479956BC,479DCB01,471333CA,00000000,4381BBEC,3B01E52C,00000000,00000000,00000000,00000000
13,9000.0,15,43832982,3B237996,4790ADF7,4794E278,471C6E89,00000000,43832982,3B237996,00000000,00000000,00000000,00000000
13,9000.0,16,438485C3,3B4A000B,47887E3A,478C7977,472591C4,00000000,438485C3,3B4A000B,00000000,00000000,00000000,00000000
13,9000.0,17,4385D235,3B75AB79,4780BB8A,478482FC,472E9D0C,00000000,4385D235,3B75AB79,00000000,00000000,00000000,00000000
13,9000.0,18,43871028,3B935097,4772B785,4779E82E,47378FE4,00000000,43871028,3B935097,00000000,00000000,00000000,00000000
13,9000.0,19,438840A5,3BAE7716,4764AC6E,476B86DC,474069D0,00000000,438840A5,3BAE7716,00000000,00000000,00000000,00000000
13,9000.0,20,438961B1,3BCC599E,475746E3,475DD200,47492A4A,00000000,438961B1,3BCC599E,00000000,00000000,00000000,00000000
13,9000.0,21,438A74DF,3BED328F,474A79F5,4750BBC6,4751D0C6,00000000,438A74DF,3BED328F,00000000,00000000,00000000,00000000
13,9000.0,22,438B7CAC,3C0869AF,473E3A65,47443825,475A5CB1,3D0F34EF,438B7CAC,3C0869AF,00000000,00000000,00000000,00000000
13,9000.0,23,438C79D1,3C1B99CD,47327E5A,47383CA3,4762CD6E,3D0F34EF,438C79D1,3C1B99CD,00000000,00000000,00000000,00000000
13,9000.0,24,438D6CF6,3C302396,47273D2E,472CC010,476B2254,3D0D3073,438D6CF6,3C302396,00000000,00000000,00000000,00000000
13,9000.0,25,438E56B0,3C45FF00,471C6F72,4721BA4D,47735AB4,3D0A7C75,438E56B0,3C45FF00,00000000,00000000,00000000,00000000
13,9000.0,26,438F3777,3C59BB4F,47120F49,47172496,477B75D0,3D072CF3,438F3777,3C59BB4F,00000000,00000000,00000000,00000000
13,9000.0,27,43900FA0,3C604AEA,4708177E,470CF9FC,4781B970,3D035F4D,43900FA0,3C604AEA,00000000,00000000,00000000,00000000
13,9000.0,28,4390DF97,3C65F883,46FD05C2,47033500,4785A886,3CFE2375,4390DF97,3C65F883,00000000,00000000,00000000,00000000
13,9000.0,29,4391A7B7,3C6ABE90,46EA99AF,46F3A185,478987B5,00000000,4391A7B7,3C6ABE90,00000000,00000000,00000000,00000000
13,9000.0,30,43926853,3C6E9963,46D8E2A3,46E191D9,478D5682,00000000,43926853,3C6E9963,00000000,00000000,00000000,00000000
13,9000.0,31,439321B1,3C718733,46C7D978,46D0336F,47911463,00000000,439321B1,3C718733,00000000,00000000,00000000,00000000
13,9000.0,32,4393D413,3C73880B,46B777E1,46BF7F82,4794C0C7,00000000,4393D413,3C73880B,00000000,00000000,00000000,00000000
13,9000.0,33,43947FAE,3C749D9E,46A7B86B,46AF703F,47985B0D,00000000,43947FAE,3C749D9E,00000000,00000000,00000000,00000000
13,9000.0,34,439524B5,3C74CBB9,4698966C,46A00097,479BE286,00000000,439524B5,3C74CBB9,00000000,00000000,00000000,00000000
13,9000.0,35,4395C34D,3C741772,468A0DFC,46912C41,479F5670,00000000,4395C34D,3C741772,00000000,00000000,00000000,00000000
13,9000.0,36,43965B98,3C72881A,467837D8,4682EFB6,47A2B5F3,00000000,43965B98,3C72881A,00000000,00000000,00000000,00000000
13,9000.0,37,4396EDB1,3C7026A7,465D7BA1,466A9042,47A60021,00000000,4396EDB1,3C7026A7,00000000,00000000,00000000,00000000
13,9000.0,38,439779A7,3C6CFDCA,4643E417,465066FF,47A933EB,00000000,439779A7,3C6CFDCA,00000000,00000000,00000000,00000000
13,9000.0,39,4397FF86,3C691A87,462B6FB6,4637612F,47AC501F,00000000,4397FF86,3C691A87,00000000,00000000,00000000,00000000
13,9000.0,40,43987F48,3C648B48,46141DBC,461F7E3C,47AF535C,00000000,43987F48,3C648B48,00000000,00000000,00000000,00000000
13,9000.0,41,4398F8F4,3C699ABA,45FCA980,4608BD3C,47B23C0A,00000000,4398F8F4,3C699ABA,00000000,00000000,00000000,00000000
13,9000.0,42,43946C59,3C05756E,45D429B6,45E7D886,47B50844,00000000,43946C59,3C05756E,00000000,00000000,00000000,00000000
13,9000.0,43,4394D50E,3C0A1FBF,45ADF8E5,45C07AE6,47B7B5C4,00000000,4394D50E,3C0A1FBF,00000000,00000000,00000000,00000000
13,9000.0,44,4395375E,3C0E9E05,458A31CB,459B76E4,47BA41BE,00000000,4395375E,3C0E9E05,00000000,00000000,00000000,00000000
13,9000.0,45,439592ED,3C12E5B3,4551F944,4571D966,47BCA8A3,00000000,439592ED,3C12E5B3,00000000,00000000,00000000,00000000
13,9000.0,46,4395E728,3C16E8E9,45152DB9,45321920,47BEE5BD,00000000,4395E728,3C16E8E9,00000000,00000000,00000000,00000000
13,9000.0,47,43963330,3C1A94F3,44BD8EF7,44F084A4,47C0F26C,00000000,43963330,3C1A94F3,00000000,00000000,00000000,00000000
13,9000.0,48,439695E9,3C1C23A8,4440CB01,448A9949,47C2C476,00000000,439695E9,3C1C23A8,00000000,00000000,00000000,00000000
13,9000.0,49,4396A460,3C20B214,4358C6DC,43D8C6DC,47C4491D,00000000,4396A460,3C20B214,00000000,00000000,00000000,00000000
14,9000.0,1,434D8000,37A8FFF8,483F57DA,484B8906,459C4000,00000000,434D8000,37A8FFF8,00000000,00000000,00000000,00000000
14,9000.0,2,435997E4,39111644,482AAA75,483326B0,45EE9B40,00000000,435997E4,39111644,00000000,00000000,00000000,00000000
14,9000.0,3,435604D2,387D8A23,481B960E,48222E39,46202EB0,00000000,435604D2,387D8A23,00000000,00000000,00000000,00000000
14,9000.0,4,435707F8,385B3603,480F75D7,4814FDE3,4648C210,00000000,435707F8,385B3603,00000000,00000000,00000000,00000000
14,9000.0,5,435D647B,38C27BBC,480525EA,4809EDCB,467106C0,00000000,435D647B,38C27BBC,00000000,00000000,00000000,00000000
14,9000.0,6,43630A7B,391BBE1B,47F84BCB,48005E08,468C7DC8,00000000,43630A7B,391BBE1B,00000000,00000000,00000000,00000000
14,9000.0,7,43681C81,3966DC75,47E84B55,47EFDB85,46A04FA4,00000000,43681C81,3966DC75,00000000,00000000,00000000,00000000
14,9000.0,8,436CB5B2,39A1405A,47D9DF26,47E0BB25,46B3F860,00000000,436CB5B2,39A1405A,00000000,00000000,00000000,00000000
14,9000.0,9,4370EB06,39D71876,47CCBB99,47D30328,46C77754,00000000,4370EB06,39D71876,00000000,00000000,00000000,00000000
14,9000.0,10,4374CCDF,3A0A553E,47C0A929,47C6740B,46DACBE0,00000000,4374CCDF,3A0A553E,00000000,00000000,00000000,00000000
14,9000.0,11,4378680B,3A35CD1E,47B57DC8,47BADE48,46EDF550,00000000,4378680B,3A35CD1E,00000000,00000000,00000000,00000000
14,9000.0,12,437BC5E3,3A78F6FF,47AB18CD,47B01D48,47007974,00000000,437BC5E3,3A78F6FF,00000000,00000000,00000000,00000000
14,9000.0,13,437EECAA,3AA620E8,47A16056,47A61450,4709E1F6,00000000,437EECAA,3AA620E8,00000000,00000000,00000000,00000000
14,9000.0,14,4380F3BE,3AD79E8F,47983F84,479CAC5C,471333CA,00000000,4380F3BE,3AD79E8F,00000000,00000000,00000000,00000000
14,9000.0,15,43825DD1,3B08B9C1,478FA53E,4793D2AD,471C6E89,00000000,43825DD1,3B08B9C1,00000000,00000000,00000000,00000000
14,9000.0,16,4383B691,3B2A0B78,47878354,478B77D0,472591C4,00000000,4383B691,3B2A0B78,00000000,00000000,00000000,00000000
14,9000.0,17,4384FF8F,3B4FF6CF,477F9BBB,47838ED7,472E9D0C,00000000,4384FF8F,3B4FF6CF,00000000,00000000,00000000,00000000
14,9000.0,18,43863A20,3B7AA38B,4770F58D,477819C6,47378FE4,00000000,43863A20,3B7AA38B,00000000,00000000,00000000,00000000
14,9000.0,19,43876762,3B9515C8,476302E5,4769D155,474069D0,00000000,43876762,3B9515C8,00000000,00000000,00000000,00000000
14,9000.0,20,438887FB,3BAF4046,4755B4EB,475C3474,47492A4A,00000000,438887FB,3BAF4046,00000000,00000000,00000000,00000000
14,9000.0,21,438999AD,3BCC0A13,4748FEC9,474F3562,4751D0C6,00000000,438999AD,3BCC0A13,00000000,00000000,00000000,00000000
14,9000.0,22,438A9F49,3BEB70D9,473CD54C,4742C82E,475A5CB1,3D0F86FA,438A9F49,3BEB70D9,00000000,00000000,00000000,00000000
14,9000.0,23,438B9A53,3C06ACD8,47312EB1,4736E26B,4762CD6E,3D0F86FA,438B9A53,3C06ACD8,00000000,00000000,00000000,00000000
14,9000.0,24,438C8B6D,3C18DD5A,4726025E,472B7AF9,476B2254,3D0D7919,438C8B6D,3C18DD5A,00000000,00000000,00000000,00000000
14,9000.0,25,438D732D,3C2C436C,471B4900,472089C5,47735AB4,3D0ABD35,438D732D,3C2C436C,00000000,00000000,00000000,00000000
14,9000.0,26,438E5208,3C3BFB95,4710FCB4,4716083A,477B75D0,3D07692C,438E5208,3C3BFB95,00000000,00000000,00000000,00000000
14,9000.0,27,438F2857,3C40ED24,4707182B,470BF12E,4781B970,3D039506,438F2857,3C40ED24,00000000,00000000,00000000,00000000
14,9000.0,28,438FF684,3C4501C8,46FB2C76,47023F28,4785A886,00000000,438FF684,3C4501C8,00000000,00000000,00000000,00000000
14,9000.0,29,4390BCEB,3C4834C1,46E8E49D,46F1DA9E,478987B5,00000000,4390BCEB,3C4834C1,00000000,00000000,00000000,00000000
14,9000.0,30,43917BDD,3C4A831F,46D750B4,46DFEE9D,478D5682,00000000,43917BDD,3C4A831F,00000000,00000000,00000000,00000000
14,9000.0,31,439233A0,3C4BEBDD,46C66998,46CEB2CA,47911463,00000000,439233A0,3C4BEBDD,00000000,00000000,00000000,00000000
14,9000.0,32,4392E475,3C4C6FCC,46B62904,46BE2066,4794C0C7,00000000,4392E475,3C4C6FCC,00000000,00000000,00000000,00000000
14,9000.0,33,43938E93,3C4C115C,46A6898B,46AE31A2,47985B0D,00000000,43938E93,3C4C115C,00000000,00000000,00000000,00000000
14,9000.0,34,43943227,3C4AD49A,46978684,469EE173,479BE286,00000000,43943227,3C4AD49A,00000000,00000000,00000000,00000000
14,9000.0,35,4394CF5C,3C48BF95,46891C07,46902B93,479F5670,00000000,4394CF5C,3C48BF95,00000000,00000000,00000000,00000000
14,9000.0,36,43956651,3C45DA0A,46768DD2,46820C7C,47A2B5F3,00000000,43956651,3C45DA0A,00000000,00000000,00000000,00000000
14,9000.0,37,4395F720,3C422DC3,465C0977,466902AD,47A60021,00000000,4395F720,3C422DC3,00000000,00000000,00000000,00000000
14,9000.0,38,439681DA,3C3DC5AF,4642A7BB,464F1040,47A933EB,00000000,439681DA,3C3DC5AF,00000000,00000000,00000000,00000000
14,9000.0,39,43970686,3C38AF4E,462A6713,46363F36,47AC501F,00000000,43970686,3C38AF4E,00000000,00000000,00000000,00000000
14,9000.0,40,43978525,3C32F9FE,46139A64,461E8EF0,47AF535C,00000000,43978525,3C32F9FE,00000000,00000000,00000000,00000000
14,9000.0,41,4393FE01,3BE21A03,45FC7DE5,4608A5D9,47B23C0A,00000000,4393FE01,3BE21A03,00000000,00000000,00000000,00000000
14,9000.0,42,43946CC4,3BEA7C3B,45D4046A,45E7B01A,47B50844,00000000,43946CC4,3BEA7C3B,00000000,00000000,00000000,00000000
14,9000.0,43,4394D566,3BF2A0B4,45ADD9C7,45C058BB,47B7B5C4,00000000,4394D566,3BF2A0B4,00000000,00000000,00000000,00000000
14,9000.0,44,439537A6,3BFA77D3,458A18AE,459B5AD4,47BA41BE,00000000,439537A6,3BFA77D3,00000000,00000000,00000000,00000000
14,9000.0,45,43959326,3C00F744,4551D28A,4571AD10,47BCA8A3,00000000,43959326,3C00F744,00000000,00000000,00000000,00000000
14,9000.0,46,4395E752,3C047616,451511D9,4531F803,47BEE5BD,00000000,4395E752,3C047616,00000000,00000000,00000000,00000000
14,9000.0,47,4396334D,3C07A7EA,44BD6B26,44F0575D,47C0F26C,00000000,4396334D,3C07A7EA,00000000,00000000,00000000,00000000
14,9000.0,48,439695F1,3C08CA12,4440A643,448A7EED,47C2C476,00000000,439695F1,3C08CA12,00000000,00000000,00000000,00000000
14,9000.0,49,4396A466,3C0CC7FF,43589D56,43D89D56,47C4491D,00000000,4396A466,3C0CC7FF,00000000,00000000,00000000,00000000
15,9000.0,1,43758000,39A594C3,4850230C,485EB46A,459C4000,00000000,43758000,39A594C3,00000000,00000000,00000000,00000000
15,9000.0,2,437C404A,3B539994,48376E4F,484191AF,45EE9B40,00000000,437C404A,3B539994,00000000,00000000,00000000,00000000
15,9000.0,3,437AFD8B,3AFE7877,48258622,482D4AED,46202EB0,00000000,437AFD8B,3AFE7877,00000000,00000000,00000000,00000000
15,9000.0,4,437A2F95,3AAC4520,48176358,481DC159,4648C210,00000000,437A2F95,3AAC4520,00000000,00000000,00000000,00000000
15,9000.0,5,437C4D18,3A95FDE2,480B97CD,48110558,467106C0,00000000,437C4D18,3A95FDE2,00000000,00000000,00000000,00000000
15,9000.0,6,437F7F77,3A933356,48016E52,48062A42,468C7DC8,00000000,437F7F77,3A933356,00000000,00000000,00000000,00000000
15,9000.0,7,43813666,3A913097,47F0FEA9,47F964C3,46A04FA4,00000000,43813666,3A913097,00000000,00000000,00000000,00000000
15,9000.0,8,43828ED0,3A8F8EAB,47E10C64,47E8988E,46B3F860,00000000,43828ED0,3A8F8EAB,00000000,00000000,00000000,00000000
15,9000.0,9,4383CC7F,3A8E427B,47D2A5F0,47D98037,46C77754,00000000,4383CC7F,3A8E427B,00000000,00000000,00000000,00000000
15,9000.0,10,4384F2A9,3A8D4447,47C58590,47CBCBA7,46DACBE0,00000000,4384F2A9,3A8D4447,00000000,00000000,00000000,00000000
15,9000.0,11,4386041C,3A8CB100,47B976DC,47BF3F77,46EDF550,00000000,4386041C,3A8CB100,00000000,00000000,00000000,00000000
15,9000.0,12,4387034A,3A91EDB9,47AE5171,47B3AE42,47007974,00000000,4387034A,3A91EDB9,00000000,00000000,00000000,00000000
15,9000.0,13,4387F224,3A979C64,47A3F586,47A8F4A2,4709E1F6,00000000,4387F224,3A979C64,00000000,00000000,00000000,00000000
15,9000.0,14,4388D150,3A9CFD4E,479A499A,479EF669,471333CA,00000000,4388D150,3A9CFD4E,00000000,00000000,00000000,00000000
15,9000.0,15,4389A06E,3AA42DDC,479138ED,47959CCA,471C6E89,00000000,4389A06E,3AA42DDC,00000000,00000000,00000000,00000000
15,9000.0,16,438A635E,3AAC0EBC,4788B25F,478CD511,472591C4,00000000,438A635E,3AAC0EBC,00000000,00000000,00000000,00000000
15,9000.0,17,438B1BB3,3AB45D02,4780A7A1,47848FAD,472E9D0C,00000000,438B1BB3,3AB45D02,00000000,00000000,00000000,00000000
15,9000.0,18,438BCA61,3ABD051F,4772194D,47797F2B,47378FE4,00000000,438BCA61,3ABD051F,00000000,00000000,00000000,00000000
15,9000.0,19,438C703E,3AC5F71F,4763AE56,476AB370,474069D0,00000000,438C703E,3AC5F71F,00000000,00000000,00000000,00000000
15,9000.0,20,438D0E03,3ACF258B,4755FCC6,475CA93F,47492A4A,00000000,438D0E03,3ACF258B,00000000,00000000,00000000,00000000
15,9000.0,21,438DA453,3AD88483,4748F565,474F504C,4751D0C6,00000000,438DA453,3AD88483,00000000,00000000,00000000,00000000
15,9000.0,22,438E33BA,3AE20904,473C8B04,47429A7E,475A5CB1,00000000,438E33BA,3AE20904,00000000,00000000,00000000,00000000
15,9000.0,23,438EBCB4,3AEBA96F,4730B21F,47367B8B,4762CD6E,00000000,438EBCB4,3AEBA96F,00000000,00000000,00000000,00000000
15,9000.0,24,438F3FAE,3AF55DFD,4725609B,472AE8B4,476B2254,00000000,438F3FAE,3AF55DFD,00000000,00000000,00000000,00000000
15,9000.0,25,438FBD09,3AFF1DBB,471A8D87,471FD881,47735AB4,00000000,438FBD09,3AFF1DBB,00000000,00000000,00000000,00000000
15,9000.0,26,43903520,3B0755B4,471030F3,4715428D,477B75D0,00000000,43903520,3B0755B4,00000000,00000000,00000000,00000000
15,9000.0,27,4390A83E,3B13CBA1,470643DB,470B1F58,4781B970,00000000,4390A83E,3B13CBA1,00000000,00000000,00000000,00000000
15,9000.0,28,439116A5,3B205234,46F9803C,4701685F,4785A886,00000000,439116A5,3B205234,00000000,00000000,00000000,00000000
15,9000.0,29,43918092,3B2CE100,46E74087,46F02FB9,478987B5,00000000,43918092,3B2CE100,00000000,00000000,00000000,00000000
15,9000.0,30,4391E63D,3B396FF3,46D5BEF2,46DE5155,478D5682,00000000,4391E63D,3B396FF3,00000000,00000000,00000000,00000000
15,9000.0,31,439247D4,3B45F6E3,46C4F2F5,46CD2C90,47911463,00000000,439247D4,3B45F6E3,00000000,00000000,00000000,00000000
15,9000.0,32,4392A580,3B526DFB,46B4D505,46BCB95A,4794C0C7,00000000,4392A580,3B526DFB,00000000,00000000,00000000,00000000
15,9000.0,33,4392FF68,3B5ECE1E,46A55E8D,46ACF0AE,47985B0D,00000000,4392FF68,3B5ECE1E,00000000,00000000,00000000,00000000
15,9000.0,34,439355AB,3B6B0FEE,469689D9,469DCC6A,479BE286,00000000,439355AB,3B6B0FEE,00000000,00000000,00000000,00000000
15,9000.0,35,4393A865,3B772C0A,46885211,468F4748,479F5670,00000000,4393A865,3B772C0A,00000000,00000000,00000000,00000000
15,9000.0,36,4393F7A9,3B818D54,46756650,46815CDB,47A2B5F3,00000000,4393F7A9,3B818D54,00000000,00000000,00000000,00000000
15,9000.0,37,4394438D,3B876A7B,465B53C7,466812EB,47A60021,00000000,4394438D,3B876A7B,00000000,00000000,00000000,00000000
15,9000.0,38,43948C1C,3B8D28E0,464267CB,464E94A4,47A933EB,00000000,43948C1C,3B8D28E0,00000000,00000000,00000000,00000000
15,9000.0,39,4394D160,3B92C4FA,462A9F6B,46363AF3,47AC501F,00000000,4394D160,3B92C4FA,00000000,00000000,00000000,00000000
15,9000.0,40,4395135A,3B983A1B,4613F9D1,461F03E3,47AF535C,00000000,4395135A,3B983A1B,00000000,00000000,00000000,00000000
15,9000.0,41,43955206,3B9ADF6A,45FCF0E3,4608EFBF,47B23C0A,00000000,43955206,3B9ADF6A,00000000,00000000,00000000,00000000
15,9000.0,42,43958D58,3B9C81BA,45D43EC9,45E80249,47B50844,00000000,43958D58,3B9C81BA,00000000,00000000,00000000,00000000
15,9000.0,43,4395C53B,3B9E089E,45ADEC4D,45C07B48,47B7B5C4,00000000,4395C53B,3B9E089E,00000000,00000000,00000000,00000000
15,9000.0,44,4395F98E,3B9F7185,458A11C1,459B5D51,47BA41BE,00000000,4395F98E,3B9F7185,00000000,00000000,00000000,00000000
15,9000.0,45,43962A1B,3BA0B841,4551A9E4,45718C5F,47BCA8A3,00000000,43962A1B,3BA0B841,00000000,00000000,00000000,00000000
15,9000.0,46,43965695,3BA1D81E,4514E1C8,4531C769,47BEE5BD,00000000,43965695,3BA1D81E,00000000,00000000,00000000,00000000
15,9000.0,47,43967E7C,3BA2C82E,44BD190E,44EFF84D,47C0F26C,00000000,43967E7C,3BA2C82E,00000000,00000000,00000000,00000000
15,9000.0,48,4396C15C,3BA02579,44404201,448A39D0,47C2C476,00000000,4396C15C,3BA02579,00000000,00000000,00000000,00000000
15,9000.0,49,4396A476,3BA17CD0,435820C3,43D820C3,47C4491D,00000000,4396A476,3BA17CD0,00000000,00000000,00000000,00000000
16,9000.0,1,4386C000,3CECED00,485E2B8A,486E72D0,459C4000,00000000,4386C000,3CECED00,00000000,00000000,00000000,00000000
16,9000.0,2,4388E35C,3D0ABC64,48429FEF,484DE441,45EE9B40,00000000,4388E35C,3D0ABC64,00000000,00000000,00000000,00000000
16,9000.0,3,43884DF6,3CC094BE,482EBFC2,48375B9D,46202EB0,00000000,43884DF6,3CC094BE,00000000,00000000,00000000,00000000
16,9000.0,4,43880A27,3C9331A5,481F2D13,482623E9,4648C210,00000000,43880A27,3C9331A5,00000000,00000000,00000000,00000000
16,9000.0,5,4387FD51,3C719DFC,48125079,4818363D,467106C0,00000000,4387FD51,3C719DFC,00000000,00000000,00000000,00000000
16,9000.0,6,438916EC,3C6F794D,48074D69,480C6AB5,468C7DC8,00000000,438916EC,3C6F794D,00000000,00000000,00000000,00000000
16,9000.0,7,438A0925,3C6EA64B,47FB58F9,4802301C,46A04FA4,00000000,438A0925,3C6EA64B,00000000,00000000,00000000,00000000
16,9000.0,8,438AE18F,3C6E5D7A,47EA3DF5,47F251B9,46B3F860,00000000,438AE18F,3C6E5D7A,00000000,00000000,00000000,00000000
16,9000.0,9,438BA592,3C6E5A60,47DADC45,47E22A2F,46C77754,00000000,438BA592,3C6E5A60,00000000,00000000,00000000,00000000
16,9000.0,10,438C588A,3C6E7EDA,47CCE49A,47D38E5C,46DACBE0,00000000,438C588A,3C6E7EDA,00000000,00000000,00000000,00000000
16,9000.0,11,438CFD0E,3C6EB922,47C01B3D,47C63AD8,46EDF550,00000000,438CFD0E,3C6EB922,00000000,00000000,00000000,00000000
16,9000.0,12,438D9539,3C755827,47B451EA,47B9FBA1,47007974,00000000,438D9539,3C755827,00000000,00000000,00000000,00000000
16,9000.0,13,438E22B5,3C814460,47A964AB,47AEA832,4709E1F6,00000000,438E22B5,3C814460,00000000,00000000,00000000,00000000
16,9000.0,14,438EA6CB,3C8777F9,479F371B,47A42122,471333CA,00000000,438EA6CB,3C8777F9,00000000,00000000,00000000,00000000
16,9000.0,15,438F2290,3C8D5063,4795B22F,479A4D14,471C6E89,00000000,438F2290,3C8D5063,00000000,00000000,00000000,00000000
16,9000.0,16,438F96ED,3C92D5CA,478CC2E7,47911749,472591C4,00000000,438F96ED,3C92D5CA,00000000,00000000,00000000,00000000
16,9000.0,17,439004A3,3C980F7C,47845974,47886E85,472E9D0C,00000000,439004A3,3C980F7C,00000000,00000000,00000000,00000000
16,9000.0,18,43906C54,3C9D0383,4778D10B,47804463,47378FE4,2EDBE6FF,43906C54,3C9D0383,00000000,00000000,00000000,00000000
16,9000.0,19,4390CE8D,3CA1B782,4769C996,47711950,474069D0,2EDBE6FF,4390CE8D,3CA1B782,00000000,00000000,00000000,00000000
16,9000.0,20,43912BC8,3CA63045,475B892B,476279DB,47492A4A,2EDBE6FF,43912BC8,3CA63045,00000000,00000000,00000000,00000000
16,9000.0,21,4391846A,3CAA7215,474DFF16,4754987B,4751D0C6,2EDBE6FF,4391846A,3CAA7215,00000000,00000000,00000000,00000000
16,9000.0,22,4391D8D2,3CAE80A6,47411CDD,474765B2,475A5CB1,2EDBE6FF,4391D8D2,3CAE80A6,00000000,00000000,00000000,00000000
16,9000.0,23,4392294C,3CB25F54,4734D5E0,473AD409,4762CD6E,2EDBE6FF,4392294C,3CB25F54,00000000,00000000,00000000,00000000
16,9000.0,24,4392761F,3CB61135,47291F0D,472ED7B8,476B2254,2EDBE6FF,4392761F,3CB61135,00000000,00000000,00000000,00000000
16,9000.0,25,4392BF8A,3CB9990E,471DEEB1,47236663,47735AB4,2EDBE6FF,4392BF8A,3CB9990E,00000000,00000000,00000000,00000000
16,9000.0,26,439305BF,3CBCBC1E,47133C81,471876FD,477B75D0,2EDBE6FF,439305BF,3CBCBC1E,00000000,00000000,00000000,00000000
16,9000.0,27,439348ED,3CBCE9DB,47090124,470E0204,4781B970,2EDBE6FF,439348ED,3CBCE9DB,00000000,00000000,00000000,00000000
16,9000.0,28,43938941,3CBD1342,46FE6B9E,47040044,4785A886,2EDBE6FF,43938941,3CBD1342,00000000,00000000,00000000,00000000
16,9000.0,29,4393C6DE,3CBD3899,46EBA8EA,46F4D6B3,478987B5,2EDBE6FF,4393C6DE,3CBD3899,00000000,00000000,00000000,00000000
16,9000.0,30,439401E8,3CBD5A0E,46D9AF7D,46E27B22,478D5682,2EDBE6FF,439401E8,3CBD5A0E,00000000,00000000,00000000,00000000
16,9000.0,31,43943A7D,3CBD77F9,46C875DE,46D0E3D8,47911463,2EDBE6FF,43943A7D,3CBD77F9,00000000,00000000,00000000,00000000
16,9000.0,32,439470B8,3CBD9286,46B7F3A9,46C007E3,4794C0C7,2EDBE6FF,439470B8,3CBD9286,00000000,00000000,00000000,00000000
16,9000.0,33,4394A4B1,3CBDA9C3,46A8218D,46AFDF70,47985B0D,2EDBE6FF,4394A4B1,3CBDA9C3,00000000,00000000,00000000,00000000
16,9000.0,34,4394D67A,3CBDBDDB,4698F923,46A063A8,479BE286,2EDBE6FF,4394D67A,3CBDBDDB,00000000,00000000,00000000,00000000
16,9000.0,35,43950626,3CBDCEE2,468A74F5,46918E9E,479F5670,2EDBE6FF,43950626,3CBDCEE2,00000000,00000000,00000000,00000000
16,9000.0,36,439533C2,3CBDDD04,467920C7,46835B4B,47A2B5F3,2EDBE6FF,439533C2,3CBDDD04,00000000,00000000,00000000,00000000
16,9000.0,37,43955F5C,3CBDE837,465E8F64,466B8AF7,47A60021,2EDBE6FF,43955F5C,3CBDE837,00000000,00000000,00000000,00000000
16,9000.0,38,439588F9,3CBDF07F,46453015,465193D2,47A933EB,2EDBE6FF,439588F9,3CBDF07F,00000000,00000000,00000000,00000000
16,9000.0,39,4395B0A1,3CBDF5F8,462CFF0E,4638CC58,47AC501F,2EDBE6FF,4395B0A1,3CBDF5F8,00000000,00000000,00000000,00000000
16,9000.0,40,4395D655,3CBDF865,4615FA90,462131C3,47AF535C,2EDBE6FF,4395D655,3CBDF865,00000000,00000000,00000000,00000000
16,9000.0,41,4395FA13,3CBDF7BB,46002333,460AC35D,47B23C0A,2EDBE6FF,4395FA13,3CBDF7BB,00000000,00000000,00000000,00000000
16,9000.0,42,43961BD4,3CBDF3CD,45D6F8D4,45EB0612,47B50844,2EDBE6FF,43961BD4,3CBDF3CD,00000000,00000000,00000000,00000000
