case,dx,k,pmfu,pmfd,pmfus,pmfds,pmfuq,pmfdq,pmful,plglac,pdmfup,pdmfdp,pdpmel,pmflxr,pmflxs,pqsen,plude,pmfdde_rate,pmfude_rate
16,15000.0,49,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3CC5C0E4,00000000,00000000,00000000
17,15000.0,1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,385C514D,00000000,00000000,00000000
17,15000.0,2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,381BA16E,00000000,00000000,00000000
17,15000.0,3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37F10433,00000000,00000000,00000000
17,15000.0,4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37C4E942,00000000,00000000,00000000
17,15000.0,5,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37A6A60E,00000000,00000000,00000000
17,15000.0,6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3790998D,00000000,00000000,00000000
17,15000.0,7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,377FA599,00000000,00000000,00000000
17,15000.0,8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37654409,00000000,00000000,00000000
17,15000.0,9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3777D086,00000000,00000000,00000000
17,15000.0,10,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37A9BE75,00000000,00000000,00000000
17,15000.0,11,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,37E13AE7,00000000,00000000,00000000
17,15000.0,12,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,38117DBB,00000000,00000000,00000000
17,15000.0,13,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3837C26E,00000000,00000000,00000000
17,15000.0,14,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3863A21C,00000000,00000000,00000000
17,15000.0,15,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,388AA3B1,00000000,00000000,00000000
17,15000.0,16,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,38A6692F,00000000,00000000,00000000
17,15000.0,17,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,38C52BF4,00000000,00000000,00000000
17,15000.0,18,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,38E6F1F3,00000000,00000000,00000000
17,15000.0,19,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3905DDE9,00000000,00000000,00000000
17,15000.0,20,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3919C2FE,00000000,00000000,00000000
17,15000.0,21,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,392F244F,00000000,00000000,00000000
17,15000.0,22,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3945FBC7,00000000,00000000,00000000
17,15000.0,23,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,395E4184,00000000,00000000,00000000
17,15000.0,24,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3977EB85,00000000,00000000,00000000
17,15000.0,25,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,39897724,00000000,00000000,00000000
17,15000.0,26,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,39979E16,00000000,00000000,00000000
17,15000.0,27,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,39A662FD,00000000,00000000,00000000
17,15000.0,28,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,39B5BD51,00000000,00000000,00000000
17,15000.0,29,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,39C5A3E2,00000000,00000000,00000000
17,15000.0,30,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,39D60C4B,00000000,00000000,00000000
17,15000.0,31,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,39E6EB89,00000000,00000000,00000000
17,15000.0,32,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,39F83584,00000000,00000000,00000000
17,15000.0,33,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3A04EEA4,00000000,00000000,00000000
17,15000.0,34,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3A0DEA61,00000000,00000000,00000000
17,15000.0,35,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3A17065E,00000000,00000000,00000000
17,15000.0,36,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3A20452E,00000000,00000000,00000000
17,15000.0,37,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3A29AA20,00000000,00000000,00000000
17,15000.0,38,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3A332973,00000000,00000000,00000000
17,15000.0,39,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3A3CB621,00000000,00000000,00000000
17,15000.0,40,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3A4641B6,33B4972E,00000000,3C9636B1
17,15000.0,41,3C9636B1,00000000,C0F88800,00000000,B41CC480,00000000,33B4972E,00000000,00000000,00000000,00000000,00000000,00000000,3A4FBC26,00000000,00000000,00000000
17,15000.0,42,3C5A96A9,00000000,C0BA6319,00000000,B341757A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3A5913A3,00000000,00000000,00000000
17,15000.0,43,3C186C30,00000000,C081F7EC,00000000,B306E64E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3A623368,00000000,00000000,00000000
17,15000.0,44,3BC90F11,00000000,C02B7099,00000000,B2B1F1CB,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3A6B034C,00000000,00000000,00000000
17,15000.0,45,3B75CA33,00000000,BFD194CD,00000000,B2598877,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3A736607,00000000,00000000,00000000
17,15000.0,46,3B068E9A,00000000,BF657830,00000000,B1EE2D07,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3A7B3560,00000000,00000000,00000000
17,15000.0,47,3A778819,00000000,BED31103,00000000,B15B131A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3A811D3D,00000000,00000000,00000000
17,15000.0,48,39A5A8CB,00000000,BE0D4155,00000000,B0929D58,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3A840C25,00000000,00000000,00000000
17,15000.0,49,384BF39C,00000000,BCADE80B,00000000,AF348133,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3A85D815,00000000,00000000,00000000
18,15000.0,1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,38EE1DCE,00000000,00000000,00000000
18,15000.0,2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,38A833A2,00000000,00000000,00000000
18,15000.0,3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,38823DD4,00000000,00000000,00000000
18,15000.0,4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3854D08F,00000000,00000000,00000000
18,15000.0,5,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,38341B87,00000000,00000000,00000000
18,15000.0,6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,381C4719,00000000,00000000,00000000
18,15000.0,7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,380A2572,00000000,00000000,00000000
18,15000.0,8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,380DAD3F,00000000,00000000,00000000
18,15000.0,9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,384DEBBC,00000000,00000000,00000000
18,15000.0,10,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,388F8E2E,00000000,00000000,00000000
18,15000.0,11,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,38C16FED,00000000,00000000,00000000
18,15000.0,12,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,38FD53DC,00000000,00000000,00000000
18,15000.0,13,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3921ED2E,00000000,00000000,00000000
18,15000.0,14,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,394AC5F4,00000000,00000000,00000000
18,15000.0,15,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,39796C75,00000000,00000000,00000000
18,15000.0,16,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,399706CB,00000000,00000000,00000000
18,15000.0,17,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,39B4653D,00000000,00000000,00000000
18,15000.0,18,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,39D4DD17,00000000,00000000,00000000
18,15000.0,19,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,39F87483,00000000,00000000,00000000
18,15000.0,20,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3A0F9663,00000000,00000000,00000000
18,15000.0,21,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3A24813A,00000000,00000000,00000000
18,15000.0,22,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3A3AF6A3,00000000,00000000,00000000
18,15000.0,23,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3A52F06E,00000000,00000000,00000000
18,15000.0,24,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3A6CA07F,00000000,00000000,00000000
18,15000.0,25,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3A841C7C,00000000,00000000,00000000
18,15000.0,26,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3A92D30A,00000000,00000000,00000000
18,15000.0,27,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3AA266BE,00000000,00000000,00000000
18,15000.0,28,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3AB2C794,00000000,00000000,00000000
18,15000.0,29,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3AC3E2C5,00000000,00000000,00000000
18,15000.0,30,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3AD5A361,00000000,00000000,00000000
18,15000.0,31,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3AE7F24B,00000000,00000000,00000000
18,15000.0,32,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3AFAB6EA,00000000,00000000,00000000
18,15000.0,33,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3B06EB88,00000000,00000000,00000000
18,15000.0,34,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3B109BC2,344EB2DE,00000000,3D007A5E
18,15000.0,35,3D007A5E,00000000,C1401400,00000000,35982100,00000000,344EB2DE,00000000,00000000,00000000,00000000,00000000,00000000,3B1A5E13,00000000,00000000,00000000
18,15000.0,36,3CD548B6,00000000,C1265F66,00000000,3593B823,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3B24242E,00000000,00000000,00000000
18,15000.0,37,3CAE9B2F,00000000,C10833B1,00000000,3571DCCB,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3B2DDF78,00000000,00000000,00000000
18,15000.0,38,3C8CAB90,00000000,C0DB75CB,00000000,3542DACD,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3B37815C,00000000,00000000,00000000
18,15000.0,39,3C5E6F52,00000000,C0AD82C1,00000000,351A0E9D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3B40FAE7,00000000,00000000,00000000
18,15000.0,40,3C2BF74F,00000000,C0862479,00000000,34EE3494,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3B4A3D54,00000000,00000000,00000000
18,15000.0,41,3C016390,00000000,C049DC36,00000000,34B33A60,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3B533957,00000000,00000000,00000000
18,15000.0,42,3BBC48E2,00000000,C012DF33,00000000,348267A7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3B5BDF52,00000000,00000000,00000000
18,15000.0,43,3B834AA9,00000000,BFCCD422,00000000,3435DD19,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3B641F17,00000000,00000000,00000000
18,15000.0,44,3B2D2F6E,00000000,BF8717F1,00000000,33EFE4EC,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3B6BE67C,00000000,00000000,00000000
18,15000.0,45,3AD3B70C,00000000,BF252614,00000000,3392A1F2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3B73215F,00000000,00000000,00000000
18,15000.0,46,3A67CE42,00000000,BEB4D20D,00000000,33208C1B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3B79B565,00000000,00000000,00000000
18,15000.0,47,39D5371C,00000000,BE2651AB,00000000,3293ABF2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3B7F8036,00000000,00000000,00000000
18,15000.0,48,390EB17C,00000000,BD5E9DCD,00000000,31C5A838,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,3B8225C8,00000000,00000000,00000000
